id,name,org,zipcode
"17256","Sensory-Friendly Films - Park North","Alamo Drafthouse Cinema","78216"
"17257","Sensory-Friendly Films - Stone Oak","Alamo Drafthouse Cinema","78258"
"20222","Employment Drug Screening","Alamo Drug Testing Services LLC","78224"
"6518","Spiritual Services","Alamo Gospel Acts 2:38 Ministries","78217"
"15965","Caregiver Virtual Support Group","Alamo Head Injury Association",
"15741","Grants","Alamo Head Injury Association","78229"
"15740","Survivor and Family Support","Alamo Head Injury Association","78229"
"6418","Spiritual Services","Alamo Heights Baptist Church","78209"
"7440","Spiritual Services","Alamo Heights Christian Church","78209"
"12769","Counseling/Psychotherapy","Alamo Heights Counseling","78209"
"16107","Reduced Cost Counseling","Alamo Heights Counseling","78209"
"6463","Soccer","Alamo Heights Fort Sam Houston Youth Soccer","78234"
"16031","Gold Cards","Alamo Heights Independent School District (AHISD)","78209"
"16032","Volunteers and Chaperones","Alamo Heights Independent School District (AHISD)","78209"
"17545","Special Needs Care","Alamo Heights Pediatric Dentistry","78209"
"14021","Spiritual Services","Alamo Heights Presbyterian Church","78209"
"9228","Adult Children of Alcoholic/Dysfunctional Families","Alamo Heights United Methodist Church","78209"
"9227","Clarity Group of Debtors Anonymous","Alamo Heights United Methodist Church","78209"
"2757","Family Mental Health Support Group","Alamo Heights United Methodist Church","78209"
"2761","Forever Loved","Alamo Heights United Methodist Church","78209"
"1143","Hope Center","Alamo Heights United Methodist Church","78209"
"2651","Inclusive Children's Ministry","Alamo Heights United Methodist Church","78209"
"2759","Men’s Grief Group","Alamo Heights United Methodist Church","78209"
"9230","Parents's Day Out","Alamo Heights United Methodist Church","78209"
"2755","Pastoral Care","Alamo Heights United Methodist Church","78209"
"9231","Preschool Program","Alamo Heights United Methodist Church","78209"
"2783","Sexaholics Anonymous (SA)","Alamo Heights United Methodist Church","78209"
"4208","Spiritual Services","Alamo Heights United Methodist Church","78209"
"1063","Stephen Ministry","Alamo Heights United Methodist Church","78209"
"2760","Women’s Grief Group","Alamo Heights United Methodist Church","78209"
"9229","Young Onset Parkinson's Disease (YOPD) Support Group","Alamo Heights United Methodist Church","78209"
"20029","Alamo Hospice - Hill Country","Alamo Hospice","78006"
"20031","Alamo Hospice - Kerrville","Alamo Hospice","78028"
"20030","Alamo Supportive Care - San Antonio","Alamo Hospice","78230"
"357","Hospice Care","Alamo Hospice","78230"
"8097","Volunteer Opportunities","Alamo Hospice","78230"
"16900","Housing Payment Assistance","Alamo Housing Project",
"17497","Dental Services","Alamo Kids Pediatric Dentistry and Orthodontics","78253"
"17483","Special Needs Dentistry","Alamo Kids Pediatric Dentistry and Orthodontics","78253"
"19359","Blocked Tear Duct (Dacryostenosis)","Alamo Pediatric Eye Center, PLLC","78249"
"20343","Pediatric Eye Services","Alamo Pediatric Eye Center, PLLC","78249"
"8567","Psychiatric Evaluations","Alamo Premier Mental Health","78216"
"8566","Psychogenic Testing","Alamo Premier Mental Health","78216"
"8565","Telepsychiatry and Medication Management for All Ages","Alamo Premier Mental Health",
"8208","Psychiatric Counseling and Treatment","Alamo Psychiatric Care PA","78205"
"17444","Dental Care for Children with Special Needs","Alamo Ranch Children's Dentistry & Braces","78251"
"18491","Family/Couples/Premarital Counseling","Alamo Ranch Counseling and Wellness","78254"
"18485","Individual Counseling","Alamo Ranch Counseling and Wellness","78254"
"18488","Support Groups","Alamo Ranch Counseling and Wellness","78254"
"6265","Rural Transportation Services","Alamo Regional Transit","78217"
"6659","Spiritual Services","Alamo United Methodist Church","78244"
"5844","Adult Activity Center","AlamoCare Health Services","78201"
"16071","Individual Counseling","Albert Figueroa LCSW",
"4868","24 Horas@New Braunfels Group- Spanish Meeting","Alcoholics Anonymous (AA) San Antonio","78130"
"7640","A Woman's Way To A.A.","Alcoholics Anonymous (AA) San Antonio","78130"
"4824","Abundance Happy Hour Group","Alcoholics Anonymous (AA) San Antonio","78238"
"4825","Acceptance Group","Alcoholics Anonymous (AA) San Antonio","78154"
"7641","Afternoon Delight Group","Alcoholics Anonymous (AA) San Antonio","78238"
"7771","Airport Group","Alcoholics Anonymous (AA) San Antonio","78209"
"242","Alamo Heights Group","Alcoholics Anonymous (AA) San Antonio","78209"
"5682","Alcoholics Anonymous Virtual Meeting Finder","Alcoholics Anonymous (AA) San Antonio",
"7731","Bandera Group","Alcoholics Anonymous (AA) San Antonio","78003"
"7806","Beginners and Newcomers Group","Alcoholics Anonymous (AA) San Antonio","78209"
"10265","Big Book Sunday Study Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7658","Boerne Hwy Group","Alcoholics Anonymous (AA) San Antonio","78006"
"7732","Boerne Noon Group - Hybrid","Alcoholics Anonymous (AA) San Antonio","78006"
"7726","Boerne Sunday Night Group","Alcoholics Anonymous (AA) San Antonio","78006"
"7642","Boerne Women's Group","Alcoholics Anonymous (AA) San Antonio","78006"
"10275","Brazos AA Group","Alcoholics Anonymous (AA) San Antonio","78801"
"7809","Broadway Group","Alcoholics Anonymous (AA) San Antonio","78209"
"4828","Bulverde Group-Hybrid","Alcoholics Anonymous (AA) San Antonio","78163"
"7753","By the Book Babes","Alcoholics Anonymous (AA) San Antonio","78006"
"4829","Callaghan Road Group","Alcoholics Anonymous (AA) San Antonio","78230"
"265","Cameo Downtown Group","Alcoholics Anonymous (AA) San Antonio","78205"
"8141","Canyon Lake Group","Alcoholics Anonymous (AA) San Antonio","78133"
"7634","Canyon Lake Men's Group","Alcoholics Anonymous (AA) San Antonio","78133"
"7757","Castroville Group","Alcoholics Anonymous (AA) San Antonio","78009"
"1141","Chicago Group","Alcoholics Anonymous (AA) San Antonio","78249"
"7681","Coffee Pot Group","Alcoholics Anonymous (AA) San Antonio","78240"
"230","Coker Group","Alcoholics Anonymous (AA) San Antonio","78216"
"7737","Colonies North Group","Alcoholics Anonymous (AA) San Antonio","78230"
"7683","Cork in the Jug Group","Alcoholics Anonymous (AA) San Antonio","78023"
"4830","County Line Women's Group","Alcoholics Anonymous (AA) San Antonio","78260"
"7669","Dam River Group","Alcoholics Anonymous (AA) San Antonio","78133"
"406","Design for Living","Alcoholics Anonymous (AA) San Antonio","78209"
"7738","Evandale Road Group","Alcoholics Anonymous (AA) San Antonio","78227"
"7788","Finding Hope Group","Alcoholics Anonymous (AA) San Antonio","78258"
"7657","First One Today Group","Alcoholics Anonymous (AA) San Antonio","78238"
"4836","First Things First Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7739","Floresville Group","Alcoholics Anonymous (AA) San Antonio","78114"
"10103","Freedom Group - Closed Meeting","Alcoholics Anonymous (AA) San Antonio","78232"
"4832","Freedom Group - In Person Open Meeting","Alcoholics Anonymous (AA) San Antonio","78232"
"4831","Freedom Group Women's - Closed Meeting","Alcoholics Anonymous (AA) San Antonio","78232"
"7682","Fresh Start Group","Alcoholics Anonymous (AA) San Antonio","78238"
"7808","Friday Night Fix Group","Alcoholics Anonymous (AA) San Antonio","78213"
"7807","Friday Night Lights (FNL) Group","Alcoholics Anonymous (AA) San Antonio","78238"
"7643","FROGG - Fully Rely on God Gals Hybrid Group","Alcoholics Anonymous (AA) San Antonio","78240"
"4838","Generic Group - Open Meeting","Alcoholics Anonymous (AA) San Antonio","78209"
"398","Golden Ticket Group - Open meeting","Alcoholics Anonymous (AA) San Antonio","78212"
"258","Goliad Group","Alcoholics Anonymous (AA) San Antonio","78223"
"10351","Gonzales Group","Alcoholics Anonymous (AA) San Antonio","78629"
"10293","Good News at 181 Group","Alcoholics Anonymous (AA) San Antonio","78223"
"7775","Gruene Rd Group","Alcoholics Anonymous (AA) San Antonio","78130"
"7620","Grupo El Libro Grande","Alcoholics Anonymous (AA) San Antonio","78210"
"7621","Grupo El Mensaje II","Alcoholics Anonymous (AA) San Antonio","78207"
"7622","Grupo Esperanza","Alcoholics Anonymous (AA) San Antonio","78221"
"7624","Grupo Gratitud","Alcoholics Anonymous (AA) San Antonio","78233"
"7625","Grupo Nuevo Amanecer","Alcoholics Anonymous (AA) San Antonio","78217"
"7626","Grupo Nuevo Leon","Alcoholics Anonymous (AA) San Antonio","78201"
"399","Grupo Primera Vez - Open meeting","Alcoholics Anonymous (AA) San Antonio","78213"
"10292","Grupo Rayo De Luz","Alcoholics Anonymous (AA) San Antonio","78130"
"4853","Grupo Renacer - Hybrid","Alcoholics Anonymous (AA) San Antonio","78217"
"7628","Grupo San Antonio","Alcoholics Anonymous (AA) San Antonio","78228"
"264","Grupo Santa Fe","Alcoholics Anonymous (AA) San Antonio","78214"
"10262","Grupo Sendero De Vida","Alcoholics Anonymous (AA) San Antonio","78237"
"7629","Grupo Tres Legados - Spanish Helpline 210-409-8524","Alcoholics Anonymous (AA) San Antonio","78237"
"260","Grupo Un Paso Hacia Adelante","Alcoholics Anonymous (AA) San Antonio","78211"
"7630","Grupo Unidad","Alcoholics Anonymous (AA) San Antonio","78207"
"224","Grupo Volver A Vivir","Alcoholics Anonymous (AA) San Antonio","78201"
"4852","Guilbeau Group","Alcoholics Anonymous (AA) San Antonio","78250"
"7668","Halt at Tezel Road Group - Closed Meetings","Alcoholics Anonymous (AA) San Antonio","78250"
"7667","Halt at Tezel Road Group - Open Meetings","Alcoholics Anonymous (AA) San Antonio","78250"
"4854","Helotes Nooners Group - In-Person","Alcoholics Anonymous (AA) San Antonio","78023"
"10304","Highland Park AA Group","Alcoholics Anonymous (AA) San Antonio","78210"
"7776","Highlands Group","Alcoholics Anonymous (AA) San Antonio","78213"
"7789","Hondo Primary Purpose Group","Alcoholics Anonymous (AA) San Antonio","78861"
"10267","Hoot Owls II Group","Alcoholics Anonymous (AA) San Antonio","78238"
"262","Hope Group","Alcoholics Anonymous (AA) San Antonio","78225"
"7742","Into Action Group - Lockhart","Alcoholics Anonymous (AA) San Antonio","78644"
"10305","Jaywalkers Group","Alcoholics Anonymous (AA) San Antonio","78249"
"7645","Johnson Street Group","Alcoholics Anonymous (AA) San Antonio","78064"
"7644","Johnson Street Group - Women","Alcoholics Anonymous (AA) San Antonio","78064"
"7743","Jourdanton AA Group","Alcoholics Anonymous (AA) San Antonio","78026"
"7744","Keep It Simple Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7759","Kirby Group","Alcoholics Anonymous (AA) San Antonio","78219"
"7745","La Vernia Group","Alcoholics Anonymous (AA) San Antonio","78121"
"7810","Ladies 1st 164 Group","Alcoholics Anonymous (AA) San Antonio","78209"
"7760","Lakehills Solution Group","Alcoholics Anonymous (AA) San Antonio","78063"
"4862","Lambda Group","Alcoholics Anonymous (AA) San Antonio","78212"
"4855","Lambda Group (Women)","Alcoholics Anonymous (AA) San Antonio","78212"
"4856","Lambda Group LGBT/Straight Friendly - Open Meeting","Alcoholics Anonymous (AA) San Antonio","78212"
"10263","Last House on the Block Group","Alcoholics Anonymous (AA) San Antonio","78666"
"7790","Legal Professions Group","Alcoholics Anonymous (AA) San Antonio","78213"
"7673","Leon Springs Group","Alcoholics Anonymous (AA) San Antonio","78257"
"7761","Life Support Group","Alcoholics Anonymous (AA) San Antonio","78209"
"7728","Live, Love, Laugh Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7752","Luling Group","Alcoholics Anonymous (AA) San Antonio","78648"
"7777","Lytle Big Book Study Group","Alcoholics Anonymous (AA) San Antonio","78052"
"7763","Marymont Group","Alcoholics Anonymous (AA) San Antonio","78217"
"7779","Medical Professions Group","Alcoholics Anonymous (AA) San Antonio","78230"
"7748","Medina Group","Alcoholics Anonymous (AA) San Antonio","78055"
"7633","Men of Faith","Alcoholics Anonymous (AA) San Antonio","78238"
"7792","Midtown Noon Group","Alcoholics Anonymous (AA) San Antonio","78202"
"7660","Morning After Group","Alcoholics Anonymous (AA) San Antonio","78238"
"7679","Mostly Agnostics Group","Alcoholics Anonymous (AA) San Antonio","78213"
"16161","New Braunfels Group, Meeting Outside","Alcoholics Anonymous (AA) San Antonio","78130"
"4871","New Braunfels Two-Four Club - Open Meeting","Alcoholics Anonymous (AA) San Antonio","78130"
"7812","New Vision Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7674","Nixon's Town AA","Alcoholics Anonymous (AA) San Antonio","78140"
"7793","North San Pedro Group","Alcoholics Anonymous (AA) San Antonio","78232"
"16177","Northeast Sunrise Group","Alcoholics Anonymous (AA) San Antonio","78247"
"4879","Northwood Group","Alcoholics Anonymous (AA) San Antonio","78209"
"7663","Oasis Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7780","Oblate Group","Alcoholics Anonymous (AA) San Antonio","78216"
"7794","Old Time Big Book Study Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7749","Outlaw Safecrackers Group","Alcoholics Anonymous (AA) San Antonio","78217"
"7787","Overcomers Group","Alcoholics Anonymous (AA) San Antonio","78112"
"7727","Pleasanton Group","Alcoholics Anonymous (AA) San Antonio","78064"
"10270","Prescott Group - Men","Alcoholics Anonymous (AA) San Antonio","78209"
"4823","Primary Purpose Group","Alcoholics Anonymous (AA) San Antonio","78240"
"7675","QUEERYPAA Group","Alcoholics Anonymous (AA) San Antonio","78212"
"10298","Raven's Nest Group","Alcoholics Anonymous (AA) San Antonio","78214"
"7764","Rigorous Honesty Men's Group","Alcoholics Anonymous (AA) San Antonio","78216"
