CartID,DATETIME,geometry,WEEK1PRCP,WEEK1SNOW,WEEK1TFRZ,WEEK1TMAX,WEEK1TMIN,WEEK1TAVG,WEEK1TDIF,WEEK2PRCP,WEEK2SNOW,WEEK2TFRZ,WEEK2TMAX,WEEK2TMIN,WEEK2TAVG,WEEK2TDIF,WEEK3PRCP,WEEK3SNOW,WEEK3TFRZ,WEEK3TMAX,WEEK3TMIN,WEEK3TAVG,WEEK3TDIF,WEEK4PRCP,WEEK4SNOW,WEEK4TFRZ,WEEK4TMAX,WEEK4TMIN,WEEK4TAVG,WEEK4TDIF
416685,2024-01-10,POINT (29.4852616262123 -98.5844987059953),1.07,0.0,0,64.3,40.6,52.1,23.7,0.02,0.0,0,65.0,38.5,50.4,26.5,0.52,0.0,0,68.6,53.1,59.9,15.4,0.51,0.0,0,67.2,45.7,55.7,21.6
311027,2022-01-24,POINT (29.5119042520943 -98.4720003390956),0.01,0.0,2,63.0,37.4,49.4,25.6,0.0,0.0,1,66.6,37.5,51.0,29.1,0.13,0.0,1,63.7,36.8,49.0,26.9,0.5,0.0,1,75.9,53.3,66.1,22.5
306738,2022-08-26,POINT (29.5801943362135 -98.3763792251012),0.86,0.0,0,94.7,75.6,83.0,19.0,0.48,0.0,0,96.0,74.8,84.6,21.1,0.05,0.0,0,99.6,75.2,86.3,24.3,0.0,0.0,0,101.5,75.7,88.1,25.8
307957,2022-01-07,POINT (29.4864521179926 -98.4543377945279),0.0,0.0,2,70.2,40.0,55.1,30.2,0.04,0.0,0,79.7,57.3,67.3,22.4,0.7,0.0,0,68.7,47.5,57.4,21.2,0.0,0.0,0,74.0,53.6,63.9,20.4
413016,2022-02-11,POINT (29.4939049943312 -98.5298540374897),0.45,0.0,4,62.8,30.0,44.0,32.8,1.85,0.0,2,63.0,39.0,51.7,24.0,0.08,0.0,1,56.8,39.6,47.6,17.2,0.02,0.0,2,68.9,37.0,53.4,31.9
403021,2023-04-17,POINT (29.3481244562044 -98.5125515073265),0.18,0.0,0,80.7,56.0,68.6,24.7,1.44,0.0,0,74.2,58.8,66.4,15.4,0.16,0.0,0,80.0,59.6,70.1,20.5,0.4,0.0,0,78.8,56.0,66.7,22.8
400706,2023-04-26,POINT (29.3685146760858 -98.5384287597395),2.42,0.0,0,78.4,60.3,68.4,18.0,0.24,0.0,0,82.7,56.3,69.1,26.4,1.98,0.0,0,69.7,54.4,62.7,15.3,0.15,0.0,0,83.2,61.2,72.4,22.0
418191,2023-06-24,POINT (29.4874916263998 -98.5078278452),0.25,0.0,0,100.3,77.7,87.9,22.6,0.23,0.0,0,96.2,77.7,86.1,18.5,1.24,0.0,0,88.5,68.0,77.7,20.6,0.27,0.0,0,86.9,67.2,77.1,19.7
413391,2023-10-24,POINT (29.4514390233666 -98.5872382298354),0.04,0.0,0,87.5,57.0,72.6,30.5,0.08,0.0,0,80.7,61.4,71.0,19.3,1.18,0.0,0,84.5,64.7,76.0,19.8,0.08,0.0,0,95.2,73.0,83.6,22.2
419943,2023-11-27,POINT (29.5802546702872 -98.5092330119212),0.18,0.0,0,66.6,47.2,56.3,19.4,0.22,0.0,0,71.1,53.8,61.4,17.4,0.59,0.0,0,72.9,59.6,66.6,13.3,0.51,0.0,0,69.4,46.1,56.3,23.2
426054,2022-03-22,POINT (29.54469505982 -98.6364938684684),0.12,0.0,0,82.1,47.7,64.7,34.5,0.04,0.0,2,68.4,37.0,51.3,31.3,0.0,0.0,1,79.0,51.9,62.9,27.0,0.06,0.0,4,56.3,35.8,45.7,20.6
423103,2024-02-07,POINT (29.4031451021304 -98.6631295541818),0.94,0.0,0,71.5,47.6,58.1,23.9,3.83,0.0,0,67.1,45.9,55.7,21.2,2.47,0.0,3,55.7,35.5,43.9,20.2,0.14,0.0,5,55.4,27.1,41.6,28.2
309435,2023-09-19,POINT (29.4906338047424 -98.4159533009916),0.38,0.0,0,96.2,73.4,83.0,22.9,0.14,0.0,0,102.3,76.6,88.7,25.7,0.28,0.0,0,101.2,73.8,87.1,27.4,0.67,0.0,0,101.0,75.8,88.1,25.2
8477803,2023-03-25,POINT (29.4379293773296 -98.3859136844294),0.84,0.0,0,70.5,53.7,60.9,16.8,0.73,0.0,0,76.3,54.5,65.7,21.8,0.02,0.0,0,82.9,58.6,69.9,24.3,0.39,0.0,0,81.0,55.3,68.3,25.7
403688,2022-09-01,POINT (29.4124669607029 -98.5769153459065),0.78,0.0,0,95.0,75.5,83.6,19.6,0.44,0.0,0,95.5,75.5,83.9,20.0,0.64,0.0,0,95.8,74.7,84.3,21.1,0.12,0.0,0,99.1,75.1,86.7,24.0
411881,2024-04-24,POINT (29.4682067760858 -98.6140500098291),0.58,0.0,0,79.5,62.7,69.6,16.8,0.9,0.0,0,82.6,60.0,71.0,22.6,0.19,0.0,0,84.2,56.0,70.4,28.2,0.44,0.0,0,79.8,56.0,67.1,23.7
405607,2023-01-19,POINT (29.3904694409597 -98.5134381399956),0.01,0.0,1,72.0,43.6,59.4,28.4,0.01,0.0,0,76.1,49.3,62.4,26.8,0.01,0.0,0,76.4,49.2,64.1,27.2,0.04,0.0,6,55.2,23.4,39.0,31.8
8481339,2023-05-23,POINT (29.4672199846198 -98.2694617925825),1.77,0.0,0,84.1,66.0,74.0,18.1,3.67,0.0,0,82.6,67.4,74.6,15.2,0.07,0.0,0,86.2,69.0,76.6,17.2,1.1,0.0,0,83.4,57.9,70.3,25.4
404859,2023-07-21,POINT (29.4300715412935 -98.5255495408345),0.01,0.0,0,104.4,76.4,89.7,28.0,0.04,0.0,0,101.8,77.5,87.6,24.2,0.09,0.0,0,96.5,77.3,86.3,19.2,0.05,0.0,0,100.5,75.4,88.4,25.0
417684,2022-02-14,POINT (29.540860057544 -98.5191391321689),0.01,0.0,2,69.2,34.9,51.7,34.3,1.15,0.0,4,57.3,34.9,45.1,22.4,0.06,0.0,1,62.0,38.2,50.6,23.9,0.0,0.0,1,62.2,38.0,49.4,24.2
504565,2022-03-24,POINT (29.3788755541959 -98.4939783097869),0.37,0.0,0,78.0,47.8,63.7,30.3,0.04,0.0,2,73.9,37.4,55.6,36.5,0.01,0.0,0,75.3,54.0,61.6,21.4,0.04,0.0,3,57.4,33.4,44.1,24.0
304716,2023-08-21,POINT (29.5733308513925 -98.4351021590996),0.0,0.0,0,104.5,77.1,90.7,27.4,0.0,0.0,0,105.7,77.9,90.3,27.8,0.0,0.0,0,103.6,76.9,89.9,26.7,0.14,0.0,0,100.9,74.1,87.7,26.8
408039,2022-06-03,POINT (29.4184619024133 -98.5041968978735),0.0,0.0,0,97.0,73.2,84.4,23.8,0.72,0.0,0,92.1,68.1,78.4,24.0,0.0,0.0,0,97.7,70.7,82.4,27.0,0.01,0.0,0,97.4,72.5,82.6,25.0
403079,2023-12-11,POINT (29.3501201492668 -98.5265688576441),0.06,0.0,0,72.5,45.6,59.3,27.0,0.41,0.0,0,68.8,49.6,57.0,19.2,0.17,0.0,0,66.1,46.9,56.3,19.2,0.32,0.0,0,70.4,52.6,61.4,17.8
309172,2023-11-12,POINT (29.5027290557813 -98.4917289217274),0.43,0.0,0,76.0,59.3,67.9,16.7,0.55,0.0,0,69.4,45.3,57.6,24.1,0.86,0.0,0,86.8,73.0,77.9,13.8,0.01,0.0,0,84.3,51.0,69.0,33.3
307355,2023-04-20,POINT (29.5781410259347 -98.4085128766265),0.16,0.0,0,82.9,58.8,70.3,24.0,1.2,0.0,0,70.5,53.1,61.3,17.4,0.08,0.0,0,84.6,62.8,74.6,21.8,0.08,0.0,0,79.9,56.8,69.7,23.0
507516,2023-10-10,POINT (29.4289468601148 -98.4725169557277),0.88,0.0,0,86.2,66.6,76.0,19.6,0.27,0.0,0,95.7,73.0,83.6,22.6,0.04,0.0,0,99.2,74.8,86.6,24.4,0.77,0.0,0,95.1,72.5,83.0,22.6
311452,2023-09-14,POINT (29.5434907041507 -98.4960761817792),0.28,0.0,0,99.8,76.1,87.1,23.7,0.0,0.0,0,101.2,74.8,88.4,26.5,0.45,0.0,0,101.3,74.0,88.1,27.3,0.75,0.0,0,101.2,76.0,89.6,25.2
309239,2023-05-16,POINT (29.5089780503369 -98.4791836088752),2.58,0.0,0,82.6,67.4,74.6,15.2,0.02,0.0,0,86.2,69.0,76.6,17.2,1.4,0.0,0,83.1,57.8,70.3,25.4,3.28,0.0,0,78.5,60.4,69.0,18.1
416579,2024-01-17,POINT (29.4998049382169 -98.5977359384277),0.0,0.0,5,56.0,27.0,41.6,29.0,1.13,0.0,0,64.3,40.6,52.1,23.7,0.0,0.0,1,64.2,37.7,50.4,26.5,0.83,0.0,0,67.5,52.4,59.9,15.1
508302,2023-11-19,POINT (29.4294937894677 -98.449914663391),0.6,0.0,0,68.7,52.3,60.7,16.4,0.53,0.0,0,75.7,59.1,67.9,16.6,0.43,0.0,0,67.6,45.2,57.6,22.4,2.02,0.0,0,85.4,71.1,77.9,14.3
306107,2022-12-08,POINT (29.5578197748613 -98.3845638597725),0.15,0.0,0,68.4,55.6,60.6,12.8,1.43,0.0,0,70.8,48.5,60.1,22.3,1.24,0.0,0,54.0,44.4,48.0,9.6,0.2,0.0,0,66.3,45.4,55.9,20.9
405065,2022-06-21,POINT (29.4306725838293 -98.5082785017483),0.0,0.0,0,99.5,74.2,86.3,25.3,0.0,0.0,0,102.2,74.8,87.9,27.5,0.09,0.0,0,97.8,73.4,84.9,24.4,0.58,0.0,0,93.4,68.1,80.7,25.3
422946,2022-12-23,POINT (29.3703450457725 -98.6146082795071),0.54,0.0,1,57.4,36.8,47.7,20.6,2.22,0.0,0,75.5,56.6,66.3,18.9,0.16,0.0,0,72.7,59.3,64.4,13.4,0.96,0.0,0,67.6,45.9,57.7,21.7
849605,2023-10-03,POINT (29.4687805036316 -98.2756817756125),0.25,0.0,0,95.7,73.0,83.6,22.6,0.02,0.0,0,99.2,74.8,86.6,24.4,0.44,0.0,0,96.2,73.4,83.0,22.9,0.39,0.0,0,101.4,76.4,88.7,25.0
202303,2022-02-05,POINT (29.4288582463022 -98.5298984598596),1.54,0.0,3,59.8,36.2,48.3,23.6,0.06,0.0,1,56.5,39.1,49.7,17.4,0.0,0.0,3,65.0,36.6,50.9,28.4,0.15,0.0,0,65.7,40.5,51.9,25.2
317942,2023-04-22,POINT (29.4523763147182 -98.4816906651138),2.25,0.0,0,84.0,60.9,71.7,23.1,0.33,0.0,0,76.7,54.9,65.0,21.9,0.59,0.0,0,78.0,58.5,70.3,19.5,0.14,0.0,0,78.9,56.7,68.4,22.2
824256,2024-01-14,POINT (29.4154826321988 -98.4939199093285),0.39,0.0,2,68.5,35.8,52.0,32.8,0.78,0.0,0,61.6,40.8,51.0,20.8,0.66,0.0,0,64.7,38.6,52.1,26.0,0.04,0.0,0,71.0,50.1,59.1,20.9
408202,2024-02-13,POINT (29.4247426655748 -98.5077522299403),0.06,0.0,0,71.3,51.8,60.7,19.6,0.83,0.0,0,71.7,47.5,58.4,24.2,2.79,0.0,0,66.3,47.6,56.3,18.8,2.17,0.0,4,50.4,29.6,39.0,20.8
413120,2022-05-27,POINT (29.5081392341922 -98.5284553913758),1.03,0.0,0,92.1,68.1,78.4,24.0,0.0,0.0,0,98.0,70.6,82.4,27.3,0.01,0.0,0,97.6,73.0,82.6,24.6,0.65,0.0,0,88.2,71.8,77.9,16.4
312132,2022-10-16,POINT (29.6442746299522 -98.4940600218015),0.0,0.0,0,91.0,67.5,78.9,23.5,0.0,0.0,0,87.9,61.0,74.6,26.9,0.07,0.0,0,92.3,62.6,78.3,29.7,0.0,0.0,0,95.3,70.5,83.9,24.8
410147,2023-11-18,POINT (29.4633965125063 -98.6736895881945),0.66,0.0,0,68.8,53.6,59.7,15.2,0.39,0.0,0,79.1,59.3,69.1,19.8,0.8,0.0,0,70.6,47.8,59.1,22.8,2.04,0.0,0,86.8,70.0,77.6,16.9
845858,2022-06-19,POINT (29.6135275397842 -98.6181073302425),0.0,0.0,0,100.3,74.6,86.9,25.7,0.0,0.0,0,102.1,74.4,87.0,27.8,0.05,0.0,0,96.6,74.2,84.6,22.4,0.71,0.0,0,90.5,64.7,78.3,25.8
8482851,2022-03-17,POINT (29.4906222449741 -98.4521598762683),0.02,0.0,2,74.2,37.8,55.6,36.4,0.01,0.0,0,75.5,54.0,61.6,21.5,0.06,0.0,3,58.4,34.2,44.1,24.2,0.02,0.0,2,72.9,42.3,57.9,30.6
417360,2022-02-17,POINT (29.5441404403368 -98.5467255033935),0.0,0.0,1,72.7,38.7,55.1,34.0,1.97,0.0,5,57.9,28.1,41.1,29.8,0.39,0.0,1,66.3,41.1,54.0,25.2,0.06,0.0,2,55.6,38.4,46.6,17.3
400204,2024-03-21,POINT (29.3346185956189 -98.5585564628346),0.81,0.0,0,71.0,58.4,64.9,12.6,0.09,0.0,0,75.3,53.3,64.9,22.0,0.0,0.0,0,76.2,53.1,63.9,23.1,0.0,0.0,0,80.5,54.6,67.9,25.9
425976,2022-06-21,POINT (29.5278290388292 -98.6238595120845),0.0,0.0,0,99.5,74.2,86.3,25.3,0.0,0.0,0,102.1,74.6,87.9,27.5,0.09,0.0,0,97.3,73.2,84.9,24.1,0.29,0.0,0,94.0,67.5,80.7,26.6
308675,2023-01-24,POINT (29.5523743720731 -98.3623397612632),0.01,0.0,0,69.0,45.5,58.1,23.5,0.0,0.0,1,73.1,44.1,59.0,29.0,0.01,0.0,0,76.0,48.8,62.9,27.2,0.0,0.0,1,74.8,45.3,59.4,29.5
406264,2023-02-18,POINT (29.3726150627614 -98.5249930033445),0.05,0.0,2,69.7,39.2,54.4,30.4,0.63,0.0,1,69.1,42.0,56.0,27.1,0.92,0.0,2,51.4,37.5,44.0,13.9,0.75,0.0,1,60.6,38.0,49.7,22.5
410431,2023-03-10,POINT (29.4965510855762 -98.6904314691423),0.19,0.0,0,82.8,56.8,69.0,26.0,0.16,0.0,0,79.7,57.0,68.0,22.7,0.01,0.0,0,74.8,50.5,61.4,24.3,0.03,0.0,3,68.1,38.7,55.7,29.4
503602,2022-09-11,POINT (29.3774797226941 -98.4997032409458),2.26,0.0,0,92.4,71.9,81.0,20.5,0.11,0.0,0,93.2,74.7,83.4,18.5,1.08,0.0,0,92.8,74.8,82.6,18.0,0.32,0.0,0,94.0,74.2,84.4,19.7
507857,2022-02-05,POINT (29.4314479203703 -98.4874507537982),1.16,0.0,3,59.8,36.2,48.3,23.6,0.06,0.0,1,56.2,38.8,49.7,17.5,0.01,0.0,3,65.0,36.6,50.9,28.4,0.13,0.0,0,65.1,40.0,51.9,25.2
519935,2022-02-24,POINT (29.4550930370727 -98.6571013328105),0.02,0.0,1,73.5,43.0,57.9,30.5,0.0,0.0,1,72.7,38.7,55.1,34.0,1.96,0.0,5,57.9,28.1,41.1,29.8,0.22,0.0,1,65.2,39.9,54.0,25.3
408123,2023-09-03,POINT (29.4167202197364 -98.5085563431306),0.23,0.0,0,101.2,72.6,87.6,28.6,0.72,0.0,0,100.1,75.2,88.9,24.9,0.0,0.0,0,103.5,75.7,90.7,27.8,0.0,0.0,0,105.4,77.5,90.3,27.9
400506,2024-03-13,POINT (29.3697564121897 -98.5357134102675),0.07,0.0,0,75.0,52.4,64.4,22.5,0.01,0.0,0,75.1,52.6,63.1,22.6,0.0,0.0,0,81.7,54.4,67.9,27.3,0.04,0.0,0,66.9,42.9,54.7,24.0
422088,2022-05-09,POINT (29.5787967361686 -98.5720161820835),1.2,0.0,0,93.1,72.3,80.1,20.8,1.33,0.0,0,84.5,66.5,73.0,18.0,0.12,0.0,0,85.4,68.5,74.4,16.9,0.09,0.0,0,87.9,67.1,75.9,20.8
418199,2022-06-02,POINT (29.4919153002096 -98.5078175684784),0.0,0.0,0,97.0,72.0,83.3,25.0,0.97,0.0,0,92.6,69.4,79.4,23.2,0.0,0.0,0,97.6,70.1,82.0,27.5,0.71,0.0,0,96.5,72.9,82.4,23.6
824218,2023-02-25,POINT (29.4250655794583 -98.4885730169764),0.03,0.0,0,76.3,53.8,63.9,22.5,0.02,0.0,2,69.7,39.2,54.4,30.4,0.45,0.0,1,69.1,42.0,56.0,27.1,1.02,0.03,2,51.2,37.0,44.0,14.2
512107,2022-05-07,POINT (29.4071470947331 -98.4848138624932),0.79,0.0,0,90.4,71.9,78.1,18.5,0.24,0.0,0,83.3,65.5,72.7,17.8,0.1,0.0,0,84.4,68.8,74.4,15.7,0.24,0.0,0,86.9,59.5,74.0,27.4
431657,2022-07-12,POINT (29.3884969665138 -98.5045994645768),0.38,0.0,0,102.9,76.4,89.7,26.5,1.38,0.0,0,97.0,72.7,84.7,24.3,0.0,0.0,0,99.3,72.4,87.7,26.9,0.0,0.0,0,97.4,72.8,86.3,24.6
310133,2022-08-22,POINT (29.6008163625021 -98.4562749614976),0.3,0.0,0,96.6,75.5,84.6,21.1,0.24,0.0,0,98.2,75.0,85.7,23.2,0.01,0.0,0,100.9,76.0,87.4,25.0,0.0,0.0,0,100.1,74.8,87.6,25.3
310673,2022-05-11,POINT (29.4780262373935 -98.4942916507316),0.58,0.0,0,95.7,73.6,82.0,22.1,0.51,0.0,0,88.1,70.4,75.9,17.7,1.11,0.0,0,84.9,68.2,73.4,16.7,0.07,0.0,0,86.5,66.5,74.4,20.0
423518,2022-01-14,POINT (29.4077974999991 -98.5364655595186),0.2,0.0,0,61.7,40.2,49.4,21.5,0.01,0.0,2,70.2,40.0,55.1,30.2,0.05,0.0,0,80.2,57.7,67.3,22.6,1.08,0.0,0,68.6,46.8,57.4,21.8
413553,2022-04-02,POINT (29.4410032330523 -98.5839992834217),0.12,0.0,0,86.8,54.0,70.1,32.8,0.33,0.0,0,79.5,44.8,62.4,34.7,0.0,0.0,2,76.4,41.0,58.7,35.4,0.03,0.0,0,71.5,48.0,58.4,23.4
502790,2022-04-12,POINT (29.4139586153069 -98.4667751409651),0.2,0.0,0,86.5,55.7,71.3,30.8,0.08,0.0,0,85.6,58.6,71.3,27.0,0.12,0.0,0,82.3,46.0,65.1,36.3,0.17,0.0,0,80.6,47.4,64.7,33.3
429168,2022-02-28,POINT (29.436209238745 -98.6817817880333),0.04,0.0,2,60.2,41.6,48.7,18.7,0.0,0.0,0,72.5,39.1,55.4,33.4,0.19,0.0,2,69.0,34.5,51.7,34.5,2.0,0.0,4,56.5,34.6,45.1,21.9
8478282,2022-04-08,POINT (29.579462773862 -98.3578524229651),0.0,0.0,0,86.8,59.2,72.3,27.5,0.09,0.0,0,87.2,52.6,69.6,34.7,0.34,0.0,0,78.6,46.6,62.7,32.0,0.1,0.0,2,73.7,39.2,57.4,34.4
416371,2022-12-06,POINT (29.5612311513162 -98.6094737618793),0.15,0.0,0,65.6,51.7,58.4,13.9,1.48,0.0,0,66.9,48.0,56.4,18.9,0.65,0.0,0,54.0,42.0,47.3,12.0,0.46,0.0,0,73.5,53.3,63.4,20.2
308702,2023-04-02,POINT (29.5531485325123 -98.3655573925627),0.12,0.0,0,79.4,57.5,69.0,21.9,0.38,0.0,0,73.5,53.5,64.0,20.0,0.75,0.0,0,70.1,51.1,61.9,19.0,0.03,0.0,0,83.0,61.2,71.4,21.8
419674,2022-03-28,POINT (29.5903596475394 -98.5190048578863),0.2,0.0,0,82.5,46.6,64.9,35.9,0.0,0.0,0,80.3,45.0,63.6,35.3,0.01,0.0,2,66.0,36.8,50.9,29.2,0.0,0.0,1,76.7,48.1,61.4,28.5
207037,2022-12-11,POINT (29.4773752956664 -98.5319447201777),0.1,0.0,0,76.8,63.0,68.1,13.8,0.15,0.0,0,68.8,47.5,58.0,21.3,1.77,0.0,0,58.3,48.2,52.6,10.1,0.66,0.0,0,57.7,41.7,49.3,15.9
514914,2022-10-05,POINT (29.4501104062679 -98.6794192388499),0.0,0.0,0,89.0,59.4,74.9,29.6,0.0,0.0,0,95.1,68.6,82.7,26.5,0.03,0.0,0,95.2,72.7,82.7,22.5,0.16,0.0,0,93.9,71.5,82.7,22.4
505580,2022-09-12,POINT (29.4140068052549 -98.4556288162766),0.1,0.0,0,94.0,72.5,82.0,21.5,0.53,0.0,0,93.0,74.8,82.3,18.2,1.78,0.0,0,94.1,74.7,82.7,19.4,0.24,0.0,0,95.8,75.4,84.6,20.4
409113,2023-02-23,POINT (29.4136015412974 -98.5471863555314),0.01,0.0,0,73.6,48.2,59.9,25.4,0.12,0.0,2,69.7,38.1,54.4,31.6,0.66,0.0,1,65.3,41.0,52.4,24.3,0.73,0.03,2,52.7,36.6,45.4,16.0
502761,2023-02-05,POINT (29.4139550842959 -98.4717700192406),0.99,0.0,3,52.0,35.1,43.3,16.9,0.74,0.0,1,60.7,39.2,49.3,21.5,0.01,0.0,0,72.5,47.9,61.3,24.6,0.0,0.0,1,71.7,43.6,58.6,28.0
409853,2023-08-30,POINT (29.3311067434124 -98.6067472600682),1.2,0.0,0,102.3,76.1,87.6,26.2,0.27,0.0,0,103.0,77.0,90.9,26.0,0.0,0.0,0,105.1,78.1,90.3,27.0,0.0,0.0,0,103.5,76.6,89.9,26.9
510044,2022-02-17,POINT (29.427039544036 -98.4867168819707),0.0,0.0,1,72.7,38.7,55.1,34.0,1.85,0.0,5,57.9,28.1,41.1,29.8,0.59,0.0,1,66.4,41.2,54.0,25.2,0.04,0.0,1,55.5,38.8,46.6,16.7
406063,2023-07-11,POINT (29.3795786981042 -98.5109805282472),0.07,0.0,0,97.6,76.8,85.7,20.8,0.06,0.0,0,99.3,76.4,87.6,22.9,0.17,0.0,0,99.2,76.8,88.1,22.4,0.0,0.0,0,97.9,78.4,87.1,19.5
504970,2022-04-23,POINT (29.3877962408854 -98.4904380007654),0.15,0.0,0,84.7,69.0,74.4,15.7,0.43,0.0,0,90.1,63.1,74.0,27.0,0.01,0.0,0,86.0,58.4,71.9,27.7,0.11,0.0,0,85.0,51.9,70.1,33.1
406385,2023-12-03,POINT (29.4070474922414 -98.6738078639248),0.41,0.0,0,65.5,49.4,56.7,16.1,0.1,0.0,0,67.1,48.2,57.3,18.9,0.41,0.0,0,69.1,53.0,60.7,16.1,0.62,0.0,0,75.6,59.0,67.9,16.6
317890,2024-02-08,POINT (29.6214273505468 -98.4747295350329),0.82,0.0,0,71.6,47.9,58.3,23.8,1.1,0.0,0,68.4,43.6,55.1,24.8,5.13,0.0,2,57.7,41.3,48.1,16.4,0.07,0.0,5,52.3,24.9,39.1,27.5
401577,2023-07-10,POINT (29.3944569712048 -98.5504820764119),0.13,0.0,0,96.7,76.9,85.4,19.8,0.08,0.0,0,100.4,76.3,88.0,24.0,0.14,0.0,0,99.1,77.0,88.0,22.1,0.0,0.0,0,96.9,78.0,86.6,18.9
506457,2022-06-11,POINT (29.3756739812876 -98.4635118439285),0.02,0.0,0,101.1,73.8,86.0,27.3,0.0,0.0,0,96.6,74.3,84.9,22.3,0.77,0.0,0,92.2,66.8,78.1,25.4,0.0,0.0,0,99.4,72.4,83.0,27.0
400796,2023-10-11,POINT (29.3719224188861 -98.5562925503997),0.86,0.0,0,83.3,66.0,74.7,17.3,0.51,0.0,0,95.4,72.7,83.0,22.7,0.02,0.0,0,99.4,75.0,86.6,24.3,0.09,0.0,0,94.6,70.9,83.0,23.7
309507,2022-06-24,POINT (29.4898033300157 -98.4203212325227),0.0,0.0,0,99.8,73.3,87.1,26.5,0.0,0.0,0,101.5,75.3,87.6,26.2,0.07,0.0,0,100.2,74.0,85.7,26.2,0.0,0.0,0,96.0,72.9,84.4,23.1
411053,2023-01-05,POINT (29.4917562585533 -98.6642571742549),0.02,0.0,0,77.9,50.2,64.1,27.6,0.0,0.0,6,56.3,23.5,39.0,32.8,0.55,0.0,0,57.7,39.0,48.1,18.7,0.12,0.0,0,76.8,61.1,69.7,15.7
312713,2022-05-15,POINT (29.4409259097564 -98.4742654157093),0.0,0.0,0,96.5,73.0,82.3,23.5,0.71,0.0,0,92.2,72.0,79.3,20.1,1.91,0.0,0,84.7,66.6,72.7,18.1,0.11,0.0,0,82.6,67.3,74.4,15.2
502139,2023-02-08,POINT (29.4128289777768 -98.4133141403551),1.18,0.0,2,61.1,39.9,49.3,21.2,0.68,0.0,2,56.7,37.6,47.6,19.1,0.35,0.0,0,66.6,45.2,56.7,21.4,0.0,0.0,1,72.5,43.0,58.6,29.5
8481215,2024-03-31,POINT (29.4210758461823 -98.654707795771),0.26,0.0,0,77.3,53.8,64.3,23.5,1.05,0.0,0,69.0,53.0,62.0,16.0,0.29,0.0,0,77.5,57.9,66.9,19.6,0.04,0.0,0,79.0,57.3,69.3,21.6
408136,2024-05-17,POINT (29.4181158821302 -98.5230389754775),0.94,0.0,0,88.2,67.0,76.9,21.1,0.13,0.0,0,88.3,73.3,78.0,15.0,1.52,0.0,0,86.4,72.0,77.0,14.4,0.45,0.0,0,78.2,61.9,69.0,16.3
209130,2023-04-07,POINT (29.4504986747338 -98.5125961668596),0.84,0.0,0,83.2,60.8,73.4,22.4,0.12,0.0,0,79.1,56.2,68.7,22.9,1.05,0.0,0,65.7,51.5,58.0,14.2,0.04,0.0,0,77.9,56.8,67.7,21.1
406948,2023-02-04,POINT (29.4143265523625 -98.6414813175505),1.15,0.0,2,51.4,37.5,44.0,13.9,0.59,0.0,1,61.3,38.3,49.7,23.0,0.01,0.0,1,72.6,45.1,60.3,27.5,0.0,0.0,0,72.8,47.2,61.4,25.6
502665,2022-09-22,POINT (29.423101189583 -98.4754725513874),0.03,0.0,0,95.7,72.9,83.3,22.9,0.58,0.0,0,94.0,71.6,82.4,22.4,0.34,0.0,0,91.3,72.6,81.1,18.7,0.5,0.0,0,94.3,75.1,83.6,19.2
317163,2023-06-01,POINT (29.5300918618546 -98.3823612289912),0.83,0.0,0,86.0,67.4,76.4,18.6,1.27,0.0,0,84.8,66.5,75.6,18.3,3.4,0.0,0,84.4,66.9,74.7,17.5,0.84,0.0,0,84.6,68.1,76.3,16.5
505498,2023-04-19,POINT (29.41554089028 -98.4644172659949),0.18,0.0,0,82.6,56.1,69.1,26.4,1.34,0.0,0,69.9,54.7,62.7,15.2,0.15,0.0,0,84.0,62.4,72.4,21.6,0.28,0.0,0,81.9,59.2,71.3,22.8
309804,2023-03-15,POINT (29.4558147931237 -98.4572789722283),0.0,0.0,0,81.1,60.4,70.1,20.7,0.43,0.0,0,82.2,55.2,69.1,27.0,0.02,0.0,0,79.3,57.5,67.7,21.8,0.0,0.0,0,72.1,44.6,57.9,27.6
8480105,2023-08-24,POINT (29.4526448433885 -98.6488282157401),0.7,0.0,0,102.0,76.5,89.6,25.6,0.0,0.0,0,103.7,77.8,90.6,25.9,0.0,0.0,0,104.7,76.3,89.9,28.4,0.0,0.0,0,100.2,74.9,88.7,25.3
314427,2024-02-25,POINT (29.4962612192721 -98.4676789590247),0.0,0.0,0,74.6,45.4,59.6,29.2,0.11,0.0,0,66.9,47.0,57.0,20.0,0.03,0.0,0,71.0,51.9,60.9,19.2,0.99,0.0,0,70.9,44.6,57.0,26.3
413587,2024-02-09,POINT (29.4488269090468 -98.5716899990752),1.05,0.0,0,71.5,49.7,59.3,21.8,0.09,0.0,0,69.2,43.6,55.3,25.6,5.61,0.0,1,56.9,43.2,49.6,13.7,0.0,0.0,6,52.9,24.9,38.4,28.0
417700,2023-06-24,POINT (29.5423636374024 -98.5210942381544),0.07,0.0,0,100.3,77.7,87.9,22.6,0.0,0.0,0,96.2,77.7,86.1,18.5,1.42,0.0,0,88.5,68.0,77.7,20.6,0.76,0.0,0,86.8,66.4,77.1,20.4
417597,2022-12-30,POINT (29.5524077059543 -98.5197027244735),0.0,0.0,5,57.7,28.5,41.6,29.2,0.8,0.0,2,57.0,36.1,47.7,20.9,1.07,0.0,0,75.5,56.7,66.3,18.8,0.21,0.0,0,71.9,58.9,64.4,13.0
