CASEID,WEEK1PRCP,WEEK1SNOW,WEEK1TFRZ,WEEK1TMAX,WEEK1TMIN,WEEK1TAVG,WEEK1TDIF,WEEK2PRCP,WEEK2SNOW,WEEK2TFRZ,WEEK2TMAX,WEEK2TMIN,WEEK2TAVG,WEEK2TDIF,WEEK3PRCP,WEEK3SNOW,WEEK3TFRZ,WEEK3TMAX,WEEK3TMIN,WEEK3TAVG,WEEK3TDIF,WEEK4PRCP,WEEK4SNOW,WEEK4TFRZ,WEEK4TMAX,WEEK4TMIN,WEEK4TAVG,WEEK4TDIF
1016631368,1.1,0.0,1,58.1,37.8,50.1,20.3,0.47,0.0,1,66.8,40.7,52.9,26.1,0.01,0.0,0,70.7,39.8,57.1,31.0,0.07,0.0,2,66.5,33.9,51.3,32.7
1016631386,1.19,0.0,1,58.2,37.6,50.1,20.6,0.66,0.0,1,66.2,40.1,52.9,26.1,0.01,0.0,0,71.0,40.1,57.1,30.9,0.13,0.0,3,66.1,33.0,51.3,33.1
1016631468,0.99,0.0,1,58.0,37.6,50.1,20.4,0.34,0.0,1,66.6,39.8,52.9,26.9,0.0,0.0,0,70.7,39.8,57.1,31.0,0.17,0.0,2,66.2,33.1,51.3,33.1
1016631480,1.29,0.0,1,58.2,37.6,50.1,20.6,1.01,0.0,1,65.9,39.9,52.9,26.0,0.01,0.0,0,71.0,40.1,57.1,30.9,0.11,0.0,3,66.1,33.0,51.3,33.1
1016631655,0.8,0.0,1,58.0,37.6,50.1,20.4,0.62,0.0,1,65.9,40.0,52.9,26.0,0.02,0.0,0,70.7,39.8,57.1,31.0,0.04,0.0,2,66.2,33.1,51.3,33.1
1016631722,1.27,0.0,1,58.4,37.6,50.1,20.8,0.78,0.0,1,66.2,41.0,52.9,25.2,0.01,0.0,0,71.0,40.1,57.1,30.9,0.06,0.0,3,66.2,33.3,51.3,32.9
1016631753,0.79,0.0,1,58.0,37.6,50.1,20.4,0.53,0.0,1,65.3,39.8,52.9,25.5,0.0,0.0,0,70.7,39.8,57.1,31.0,0.05,0.0,2,66.2,33.1,51.3,33.1
1016631766,0.97,0.0,1,58.4,37.6,50.1,20.8,0.82,0.0,1,65.4,40.0,52.9,25.4,0.01,0.0,0,71.0,40.1,57.1,30.9,0.07,0.0,3,65.9,33.3,51.3,32.6
1016631792,1.16,0.0,1,58.0,37.6,50.1,20.4,0.59,0.0,1,65.5,40.0,52.9,25.6,0.01,0.0,0,70.4,39.4,57.1,31.0,0.08,0.0,2,66.3,33.5,51.3,32.8
1016631799,1.07,0.0,1,58.4,37.6,50.1,20.8,0.73,0.0,1,65.4,40.0,52.9,25.4,0.01,0.0,0,70.7,39.8,57.1,31.0,0.07,0.0,3,65.9,33.3,51.3,32.6
1016631813,0.81,0.0,1,58.0,37.6,50.1,20.4,0.42,0.0,1,65.5,40.0,52.9,25.6,0.0,0.0,0,70.4,39.4,57.1,31.0,0.06,0.0,2,66.2,33.1,51.3,33.0
1016631907,1.16,0.0,1,58.4,37.6,50.1,20.8,0.71,0.0,1,63.7,39.5,52.9,24.2,0.0,0.0,0,70.7,39.8,57.1,31.0,0.09,0.0,3,66.2,33.3,51.3,32.9
1016631934,0.79,0.0,1,58.0,37.6,50.1,20.4,0.44,0.0,1,64.1,39.4,52.9,24.7,0.02,0.0,0,70.4,39.4,57.1,31.0,0.12,0.0,2,66.2,33.4,51.3,32.9
1016631989,1.07,0.0,1,58.4,37.6,50.1,20.8,0.87,0.0,1,63.7,39.5,52.9,24.2,0.01,0.0,0,70.4,39.4,57.1,31.0,0.07,0.0,3,66.2,33.3,51.3,32.9
1016632072,0.95,0.0,1,58.4,37.6,50.1,20.8,0.65,0.0,1,65.3,39.8,52.9,25.5,0.01,0.0,0,70.4,39.4,57.1,31.0,0.12,0.0,2,66.4,33.5,51.3,32.9
1016632088,0.99,0.0,1,58.4,37.6,50.1,20.8,0.73,0.0,1,65.0,39.9,52.9,25.2,0.01,0.0,0,70.3,38.7,57.1,31.6,0.04,0.0,3,65.9,33.6,51.3,32.3
1016632283,0.79,0.0,2,56.0,36.4,47.4,19.5,0.71,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.05,0.0,1,68.9,35.9,53.0,33.1
1016632301,0.86,0.0,2,56.0,36.4,47.4,19.5,0.65,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.06,0.0,2,68.4,35.7,53.0,32.6
1016632530,1.4,0.0,2,56.0,36.4,47.4,19.5,0.94,0.0,1,64.4,37.1,51.3,27.3,0.04,0.0,0,71.5,44.5,58.6,27.0,0.16,0.0,1,68.6,35.6,53.0,33.0
1016632575,1.36,0.0,2,56.0,36.4,47.4,19.5,0.96,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.08,0.0,2,68.5,35.7,53.0,32.7
1016632601,1.36,0.0,2,56.0,36.4,47.4,19.5,0.87,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016632908,1.22,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.06,0.0,2,68.4,35.8,53.0,32.7
1016632933,1.24,0.0,2,56.0,36.4,47.4,19.5,0.95,0.0,1,64.4,37.1,51.3,27.3,0.0,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016633008,1.23,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.15,0.0,2,68.5,35.8,53.0,32.7
1016633290,1.17,0.0,2,56.0,36.4,47.4,19.5,0.82,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.15,0.0,1,68.6,35.4,53.0,33.2
1016633340,1.15,0.0,2,56.0,36.4,47.4,19.5,0.84,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.04,0.0,2,68.3,35.6,53.0,32.7
1016633388,1.37,0.0,2,56.0,36.4,47.4,19.5,0.82,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.06,0.0,1,68.7,35.7,53.0,33.0
1016633498,1.34,0.0,2,56.0,36.4,47.4,19.5,0.85,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.45,0.0,2,68.5,35.7,53.0,32.7
1016633559,1.36,0.0,2,56.0,36.4,47.4,19.5,0.95,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016633593,1.32,0.0,2,56.0,36.4,47.4,19.5,1.09,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.16,0.0,2,68.5,35.7,53.0,32.8
1016633596,1.27,0.0,2,56.0,36.4,47.4,19.5,0.59,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.17,0.0,1,68.6,35.4,53.0,33.2
1016633602,1.32,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.16,0.0,2,68.4,35.8,53.0,32.7
1016633718,1.35,0.0,2,56.0,36.4,47.4,19.5,0.59,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016633721,1.12,0.0,2,56.0,36.4,47.4,19.5,0.8,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.31,0.0,2,68.5,35.7,53.0,32.7
1016633724,1.36,0.0,2,56.0,36.4,47.4,19.5,0.59,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.17,0.0,1,68.7,35.7,53.0,33.0
1016633766,1.28,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.07,0.0,2,68.5,35.7,53.0,32.7
1016633798,1.38,0.0,2,56.0,36.4,47.4,19.5,0.58,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.24,0.0,1,68.6,35.4,53.0,33.2
1016633812,1.03,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.19,0.0,2,68.3,35.6,53.0,32.7
1016633819,1.44,0.0,2,56.0,36.4,47.4,19.5,0.58,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.02,0.0,1,68.7,35.7,53.0,33.0
1016633873,1.33,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.17,0.0,2,68.3,35.5,53.0,32.7
1016634006,1.44,0.0,2,56.0,36.4,47.4,19.5,0.59,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.04,0.0,1,68.7,35.7,53.0,33.0
1016634010,1.33,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.09,0.0,2,68.3,35.6,53.0,32.7
1016634115,1.44,0.0,2,56.0,36.4,47.4,19.5,0.82,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016634121,1.37,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.17,0.0,2,68.4,35.8,53.0,32.7
1016634244,1.47,0.0,2,56.0,36.4,47.4,19.5,0.82,0.0,1,64.4,37.1,51.3,27.3,0.01,0.0,0,71.5,44.5,58.6,27.0,0.12,0.0,1,68.7,35.7,53.0,33.0
1016634246,1.37,0.0,2,56.0,36.4,47.4,19.5,0.86,0.0,1,64.4,37.1,51.3,27.3,0.02,0.0,0,71.5,44.5,58.6,27.0,0.09,0.0,2,68.5,35.7,53.0,32.7
1016634249,1.47,0.0,2,56.0,36.4,47.4,19.5,0.82,0.0,1,64.4,37.1,51.3,27.3,0.03,0.0,0,71.5,44.5,58.6,27.0,0.1,0.0,1,68.7,35.7,53.0,33.0
1016634488,0.77,0.0,3,54.5,32.8,44.3,21.7,0.74,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.05,0.0,1,70.7,38.6,55.6,32.1
1016634591,0.85,0.0,3,54.5,32.8,44.3,21.7,0.82,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.05,0.0,1,70.6,38.5,55.6,32.1
1016634605,1.27,0.0,3,54.5,32.8,44.3,21.7,0.87,0.0,1,64.6,38.0,51.0,26.6,0.01,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,1,69.6,37.7,55.6,32.0
1016634616,1.17,0.0,3,54.5,32.8,44.3,21.7,0.89,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.05,0.0,1,70.1,38.0,55.6,32.1
1016634787,1.31,0.0,3,54.5,32.8,44.3,21.7,1.0,0.0,1,64.6,38.0,51.0,26.6,0.02,0.0,0,71.1,43.9,58.6,27.3,0.09,0.0,1,69.1,37.2,55.6,31.9
1016634852,1.04,0.0,3,54.5,32.8,44.3,21.7,1.01,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635091,1.25,0.0,3,54.5,32.8,44.3,21.7,0.98,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.13,0.0,1,69.0,36.9,55.6,32.2
1016635126,1.16,0.0,3,54.5,32.8,44.3,21.7,0.8,0.0,1,64.6,38.0,51.0,26.6,0.02,0.0,0,71.1,43.9,58.6,27.3,0.12,0.0,2,69.3,37.0,55.6,32.3
1016635149,1.26,0.0,3,54.5,32.8,44.3,21.7,0.95,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,1,69.0,36.9,55.6,32.2
1016635151,1.16,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.02,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635167,1.31,0.0,3,54.5,32.8,44.3,21.7,1.0,0.0,1,64.6,38.0,51.0,26.6,0.02,0.0,0,71.1,43.9,58.6,27.3,0.09,0.0,1,69.0,36.9,55.6,32.2
1016635193,1.16,0.0,3,54.5,32.8,44.3,21.7,0.8,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635326,1.25,0.0,3,54.5,32.8,44.3,21.7,0.94,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.14,0.0,1,69.0,36.9,55.6,32.2
1016635403,1.15,0.0,3,54.5,32.8,44.3,21.7,0.66,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635591,1.14,0.0,3,54.5,32.8,44.3,21.7,0.68,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.14,0.0,1,69.0,36.9,55.6,32.2
1016635595,1.17,0.0,3,54.5,32.8,44.3,21.7,0.66,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635600,1.14,0.0,3,54.5,32.8,44.3,21.7,0.76,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.09,0.0,1,69.0,36.9,55.6,32.2
1016635668,1.14,0.0,3,54.5,32.8,44.3,21.7,0.68,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635688,1.32,0.0,3,54.5,32.8,44.3,21.7,0.7,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.14,0.0,1,69.0,36.9,55.6,32.2
1016635787,1.14,0.0,3,54.5,32.8,44.3,21.7,0.68,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016635791,1.39,0.0,3,54.5,32.8,44.3,21.7,0.7,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.04,0.0,1,69.0,36.9,55.6,32.2
1016635825,1.12,0.0,3,54.5,32.8,44.3,21.7,0.84,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.02,0.0,2,69.3,37.0,55.6,32.3
1016635841,1.3,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.14,0.0,1,69.0,36.9,55.6,32.2
1016635944,1.12,0.0,3,54.5,32.8,44.3,21.7,0.81,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.11,0.0,2,69.3,37.0,55.6,32.3
1016635982,1.22,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.04,0.0,1,69.0,36.9,55.6,32.2
1016636001,1.04,0.0,3,54.5,32.8,44.3,21.7,0.9,0.0,1,64.6,38.0,51.0,26.6,0.03,0.0,0,71.1,43.9,58.6,27.3,0.11,0.0,2,69.3,37.0,55.6,32.3
1016636185,1.22,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.04,0.0,1,69.0,36.9,55.6,32.2
1016636213,1.08,0.0,3,54.5,32.8,44.3,21.7,0.89,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.07,0.0,2,69.3,37.0,55.6,32.3
1016636219,1.3,0.0,3,54.5,32.8,44.3,21.7,0.7,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.14,0.0,1,69.0,36.9,55.6,32.2
1016636342,0.89,0.0,3,54.5,32.8,44.3,21.7,0.66,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.05,0.0,2,69.3,37.0,55.6,32.3
1016636344,1.41,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.19,0.0,1,69.0,36.9,55.6,32.2
1016636363,1.17,0.0,3,54.5,32.8,44.3,21.7,0.66,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.1,0.0,2,69.3,37.0,55.6,32.3
1016636375,1.4,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.17,0.0,1,69.0,36.9,55.6,32.2
1016636493,1.17,0.0,3,54.5,32.8,44.3,21.7,0.61,0.0,1,64.6,38.0,51.0,26.6,0.04,0.0,0,71.1,43.9,58.6,27.3,0.03,0.0,2,69.3,37.0,55.6,32.3
1016636548,1.4,0.0,3,54.5,32.8,44.3,21.7,0.71,0.0,1,64.6,38.0,51.0,26.6,0.05,0.0,0,71.1,43.9,58.6,27.3,0.24,0.0,1,69.0,36.9,55.6,32.2
1016636941,1.0,0.0,4,55.7,31.3,43.9,24.4,0.62,0.0,1,67.2,38.6,52.6,28.6,0.58,0.0,0,69.6,43.9,57.7,25.8,0.2,0.0,0,70.1,39.7,56.3,30.4
1016637376,1.07,0.0,4,55.7,31.3,43.9,24.4,0.43,0.0,1,67.2,38.6,52.6,28.6,0.39,0.0,0,68.5,44.1,57.7,24.4,0.05,0.0,0,69.9,39.5,56.3,30.3
1016637386,1.2,0.0,4,55.7,31.3,43.9,24.4,0.49,0.0,1,67.2,38.6,52.6,28.6,0.41,0.0,0,69.6,43.9,57.7,25.8,0.08,0.0,1,69.2,38.6,56.3,30.6
1016637752,1.02,0.0,4,55.7,31.3,43.9,24.4,0.7,0.0,1,67.2,38.6,52.6,28.6,0.5,0.0,0,68.5,44.1,57.7,24.4,0.09,0.0,0,69.9,39.6,56.3,30.3
1016637754,1.21,0.0,4,55.8,31.4,43.9,24.4,0.59,0.0,1,67.2,38.6,52.6,28.6,0.36,0.0,0,69.4,43.9,57.7,25.5,0.09,0.0,1,69.5,38.9,56.3,30.6
1016637932,1.1,0.0,4,55.7,31.3,43.9,24.4,0.22,0.0,1,67.2,38.6,52.6,28.6,0.45,0.0,0,68.5,44.1,57.7,24.4,0.21,0.0,0,69.9,39.6,56.3,30.3
1016637965,1.19,0.0,4,55.8,31.4,43.9,24.4,0.61,0.0,1,67.2,38.6,52.6,28.6,0.55,0.0,0,69.4,43.9,57.7,25.5,0.05,0.0,1,69.5,38.9,56.3,30.6
1016638153,0.93,0.0,4,55.7,31.3,43.9,24.4,0.45,0.0,1,67.2,38.6,52.6,28.6,0.45,0.0,0,68.5,44.1,57.7,24.4,0.06,0.0,0,69.9,39.6,56.3,30.3
1016638411,1.15,0.0,4,55.8,31.4,43.9,24.4,0.59,0.0,1,67.2,38.6,52.6,28.6,0.37,0.0,0,69.4,43.9,57.7,25.5,0.1,0.0,1,69.5,38.9,56.3,30.6
1016638416,0.93,0.0,4,55.7,31.3,43.9,24.4,0.59,0.0,1,67.2,38.6,52.6,28.6,0.48,0.0,0,68.5,44.1,57.7,24.4,0.03,0.0,0,69.9,39.6,56.3,30.3
1016638423,1.24,0.0,4,55.8,31.4,43.9,24.4,0.61,0.0,1,67.2,38.6,52.6,28.6,0.62,0.0,0,69.4,43.9,57.7,25.5,0.18,0.0,1,69.5,38.9,56.3,30.6
1016638453,0.87,0.0,4,55.7,31.3,43.9,24.4,0.49,0.0,1,67.2,38.6,52.6,28.6,0.45,0.0,0,68.5,44.1,57.7,24.4,0.03,0.0,0,69.9,39.6,56.3,30.3
1016638728,1.11,0.0,4,56.2,31.9,44.6,24.3,0.17,0.0,1,67.1,38.9,53.3,28.3,0.95,0.0,0,67.9,44.0,56.6,24.0,0.05,0.0,0,70.4,38.7,56.4,31.7
1016638801,1.03,0.0,4,56.2,31.9,44.6,24.3,0.15,0.0,1,67.1,38.9,53.3,28.3,0.75,0.0,0,67.9,44.0,56.6,24.0,0.09,0.0,0,70.7,38.9,56.4,31.8
1016638945,0.97,0.0,4,56.2,31.9,44.6,24.3,0.14,0.0,1,67.1,38.9,53.3,28.3,1.02,0.0,0,67.6,44.2,56.6,23.4,0.05,0.0,0,70.3,39.2,56.4,31.0
1016638995,1.06,0.0,4,56.2,31.9,44.6,24.3,0.12,0.0,1,67.1,38.9,53.3,28.3,0.57,0.0,0,67.7,44.0,56.6,23.6,0.1,0.0,0,70.4,38.8,56.4,31.6
1016639324,1.21,0.0,4,56.2,31.9,44.6,24.3,0.14,0.0,1,67.1,38.9,53.3,28.3,1.06,0.0,0,67.6,44.2,56.6,23.4,0.05,0.0,0,70.3,39.2,56.4,31.0
1016639369,0.98,0.0,4,56.2,31.9,44.6,24.3,0.13,0.0,1,67.1,38.9,53.3,28.3,0.52,0.0,0,67.7,44.0,56.6,23.6,0.16,0.0,0,70.4,38.8,56.4,31.6
1016639487,1.17,0.0,4,56.2,31.9,44.6,24.3,0.14,0.0,1,67.1,38.9,53.3,28.3,0.88,0.0,0,67.4,44.3,56.6,23.0,0.04,0.0,0,71.3,38.6,56.4,32.8
1016639526,0.63,0.0,4,58.0,31.6,45.0,26.4,0.13,0.0,2,65.8,38.4,53.0,27.4,0.87,0.0,0,67.0,43.9,55.7,23.1,0.03,0.0,0,70.4,38.4,54.7,32.0
1016639674,1.07,0.0,4,58.0,31.6,45.0,26.4,0.15,0.0,2,65.8,38.4,53.0,27.4,0.85,0.0,0,67.0,43.9,55.7,23.1,0.02,0.0,0,70.4,38.1,54.7,32.3
1016639962,1.09,0.0,4,58.0,31.6,45.0,26.4,0.13,0.0,2,65.6,37.9,53.0,27.8,0.9,0.0,0,67.0,43.9,55.7,23.1,0.02,0.0,0,69.9,37.9,54.7,32.0
1016640007,1.07,0.0,4,58.0,31.6,45.0,26.4,0.13,0.0,2,65.5,38.4,53.0,27.1,0.89,0.0,0,67.0,43.9,55.7,23.1,0.02,0.0,1,70.0,37.6,54.7,32.3
1016640305,0.59,0.0,4,61.0,31.4,46.1,29.5,0.31,0.0,1,62.8,39.2,52.3,23.5,0.86,0.0,1,66.1,42.2,54.3,23.9,0.05,0.0,0,70.7,38.7,55.6,32.0
1016640328,0.78,0.0,4,61.0,31.4,46.1,29.5,0.45,0.0,1,62.8,39.2,52.3,23.5,0.76,0.0,1,66.1,42.2,54.3,23.9,0.04,0.0,0,70.5,39.1,55.6,31.4
1016640384,0.63,0.0,4,61.0,31.4,46.1,29.5,0.36,0.0,1,62.8,39.2,52.3,23.5,0.69,0.0,1,66.1,42.2,54.3,23.9,0.01,0.0,0,70.4,37.6,55.6,32.8
1016640731,0.73,0.0,4,61.0,31.4,46.1,29.5,0.51,0.0,1,62.8,39.2,52.3,23.5,0.75,0.0,1,66.1,42.2,54.3,23.9,0.01,0.0,0,70.4,38.8,55.6,31.6
1016640743,0.69,0.0,4,61.0,31.4,46.1,29.5,0.52,0.0,1,62.8,39.2,52.3,23.5,0.76,0.0,1,66.1,42.2,54.3,23.9,0.01,0.0,0,70.4,37.6,55.6,32.8
1016640894,0.73,0.0,4,61.0,31.4,46.1,29.5,0.5,0.0,1,62.8,39.2,52.3,23.5,0.91,0.0,1,66.1,42.2,54.3,23.9,0.0,0.0,0,70.3,38.3,55.6,32.0
1016640932,0.56,0.0,4,61.0,31.4,46.1,29.5,0.41,0.0,1,62.8,39.2,52.3,23.5,1.14,0.0,1,66.1,42.2,54.3,23.9,0.01,0.0,0,70.3,38.5,55.6,31.8
1016641457,0.05,0.0,4,65.0,32.2,48.3,32.8,0.71,0.0,1,58.5,39.0,50.1,19.6,0.87,0.0,1,65.9,39.7,52.9,26.1,0.02,0.0,0,71.3,41.3,57.1,30.0
1016641527,0.04,0.0,4,65.0,32.2,48.3,32.8,0.97,0.0,1,58.5,39.0,50.1,19.6,0.8,0.0,1,65.9,39.7,52.9,26.1,0.02,0.0,0,71.1,41.3,57.1,29.8
1016641558,0.03,0.0,4,64.8,32.0,48.3,32.8,1.02,0.0,1,58.5,39.0,50.1,19.6,0.7,0.0,1,65.9,39.7,52.9,26.1,0.0,0.0,0,71.0,41.5,57.1,29.5
1016641600,0.01,0.0,4,65.0,32.2,48.3,32.8,1.17,0.0,1,58.5,39.0,50.1,19.6,0.68,0.0,1,65.9,39.7,52.9,26.1,0.02,0.0,0,71.1,41.3,57.1,29.8
1016641630,0.01,0.0,4,64.8,32.0,48.3,32.8,0.88,0.0,1,59.0,38.4,50.1,20.6,0.93,0.0,1,65.6,39.7,52.9,26.0,0.0,0.0,0,71.0,41.5,57.1,29.5
1016641654,0.0,0.0,4,65.0,32.2,48.3,32.8,0.83,0.0,1,59.0,38.4,50.1,20.6,0.55,0.0,1,65.9,39.7,52.9,26.1,0.0,0.0,0,70.9,40.4,57.1,30.5
1016641717,0.0,0.0,4,64.8,32.0,48.3,32.8,0.97,0.0,1,59.0,38.4,50.1,20.6,0.7,0.0,1,65.3,39.4,52.9,25.9,0.0,0.0,0,71.0,40.9,57.1,30.1
1016641787,0.01,0.0,4,65.0,32.2,48.3,32.8,1.1,0.0,1,58.8,38.2,50.1,20.6,0.58,0.0,1,65.9,39.7,52.9,26.1,0.0,0.0,0,70.8,40.4,57.1,30.4
1016641920,0.01,0.0,5,64.9,31.8,48.3,33.1,1.11,0.0,1,58.5,39.0,50.1,19.5,0.92,0.0,1,65.3,39.4,52.9,25.9,0.01,0.0,0,70.9,40.4,57.1,30.5
1016642009,0.01,0.0,5,64.9,31.8,48.3,33.1,0.95,0.0,1,58.8,38.2,50.1,20.6,0.43,0.0,1,65.3,39.3,52.9,26.0,0.01,0.0,0,70.8,40.5,57.1,30.3
1016642081,0.01,0.0,4,64.8,32.0,48.3,32.8,0.86,0.0,1,58.5,39.0,50.1,19.5,0.81,0.0,1,65.1,39.2,52.9,25.9,0.01,0.0,0,71.0,40.0,57.1,31.0
1016642087,0.01,0.0,4,64.4,31.7,48.3,32.7,1.04,0.0,1,58.8,38.2,50.1,20.6,0.42,0.0,1,65.0,39.2,52.9,25.9,0.01,0.0,0,70.9,40.3,57.1,30.6
1016642119,0.01,0.0,5,64.7,31.6,48.3,33.1,0.68,0.0,1,58.4,38.9,50.1,19.5,0.9,0.0,1,65.0,39.3,52.9,25.7,0.02,0.0,0,70.7,40.2,57.1,30.5
